id,cidade,id_estado,sigla,estado,latitude,longitude,gps,populacao
2910701,EUCLIDES DA CUNHA,29,BA,BAHIA,-10.5060835,-39.0129875,"-10.5060835,-39.0129875",60585 (12)
2910727,EUNAPOLIS,29,BA,BAHIA,-16.3722412,-39.5757040,"-16.3722412,-39.575704",113380
2910750,FATIMA,29,BA,BAHIA,-10.5944103,-38.2118405,"-10.5944103,-38.2118405",17890
2910776,FEIRA DA MATA,29,BA,BAHIA,-14.2117024,-44.2822314,"-14.2117024,-44.2822314",5665
2910800,FEIRA DE SANTANA,29,BA,BAHIA,-12.2578934,-38.9598047,"-12.2578934,-38.9598047",614872
2910859,FILADELFIA,29,BA,BAHIA,-10.7418885,-40.1304175,"-10.7418885,-40.1304175",16377
2910909,FIRMINO ALVES,29,BA,BAHIA,-14.9871017,-39.9242157,"-14.9871017,-39.9242157",5617
2911006,FLORESTA AZUL,29,BA,BAHIA,-14.8602238,-39.6561384,"-14.8602238,-39.6561384",10629
2911105,FORMOSA DO RIO PRETO,29,BA,BAHIA,-11.0414544,-45.1903983,"-11.0414544,-45.1903983",25591
2911204,GANDU,29,BA,BAHIA,-13.7448138,-39.4844732,"-13.7448138,-39.4844732",32403
2911253,GAVIAO,29,BA,BAHIA,-11.4714303,-39.7826316,"-11.4714303,-39.7826316",4463
2911303,GENTIO DO OURO,29,BA,BAHIA,-11.4327586,-42.5080029,"-11.4327586,-42.5080029",11233
2911402,GLORIA,29,BA,BAHIA,-9.3429057,-38.2552548,"-9.3429057,-38.2552548",15221
2911501,GONGOGI,29,BA,BAHIA,-14.3240248,-39.4665106,"-14.3240248,-39.4665106",7128
2911600,GOVERNADOR MANGABEIRA,29,BA,BAHIA,-12.6038648,-39.0372154,"-12.6038648,-39.0372154",20722
2911659,GUAJERU,29,BA,BAHIA,-14.5464079,-41.9379047,"-14.5464079,-41.9379047",6937
2911709,GUANAMBI,29,BA,BAHIA,-14.2230660,-42.7799430,"-14.223066,-42.779943",84481
2911808,GUARATINGA,29,BA,BAHIA,-16.5802498,-39.7808088,"-16.5802498,-39.7808088",20843
2911857,HELIOPOLIS,29,BA,BAHIA,-10.6753416,-38.2815308,"-10.6753416,-38.2815308",13031 (13)
2911907,IACU,29,BA,BAHIA,-12.7672074,-40.2106427,"-12.7672074,-40.2106427",24305
2912004,IBIASSUCE,29,BA,BAHIA,-14.2713813,-42.2576112,"-14.2713813,-42.2576112",9224 (14)
2912103,IBICARAI,29,BA,BAHIA,-14.8625311,-39.5890865,"-14.8625311,-39.5890865",21689
2912202,IBICOARA,29,BA,BAHIA,-13.4130790,-41.2851210,"-13.413079,-41.285121",19571
2912301,IBICUI,29,BA,BAHIA,-14.8449600,-39.9879150,"-14.84496,-39.987915",16198
2912400,IBIPEBA,29,BA,BAHIA,-11.6425335,-42.0083068,"-11.6425335,-42.0083068",18211
2912509,IBIPITANGA,29,BA,BAHIA,-12.8804350,-42.4855680,"-12.880435,-42.485568",14902
2912608,IBIQUERA,29,BA,BAHIA,-12.6489164,-40.9323004,"-12.6489164,-40.9323004",4044
2912707,IBIRAPITANGA,29,BA,BAHIA,-14.1615686,-39.3695220,"-14.1615686,-39.369522",23375
2912806,IBIRAPUA,29,BA,BAHIA,-17.6873491,-40.1096610,"-17.6873491,-40.109661",8637
2912905,IBIRATAIA,29,BA,BAHIA,-14.0689024,-39.6394008,"-14.0689024,-39.6394008",15312
2913002,IBITIARA,29,BA,BAHIA,-12.6493766,-42.2172476,"-12.6493766,-42.2172476",16339
2913101,IBITITA,29,BA,BAHIA,-11.5461033,-41.9781838,"-11.5461033,-41.9781838",17113
2913200,IBOTIRAMA,29,BA,BAHIA,-12.1829519,-43.2181138,"-12.1829519,-43.2181138",26927
2913309,ICHU,29,BA,BAHIA,-11.7105309,-39.1524228,"-11.7105309,-39.1524227534567",6206
2913408,IGAPORA,29,BA,BAHIA,-13.7725318,-42.7168442,"-13.7725318,-42.7168442",15640
2913457,IGRAPIUNA,29,BA,BAHIA,-13.8219097,-39.1423431,"-13.8219097,-39.1423431",13226
2913507,IGUAI,29,BA,BAHIA,-14.7527540,-40.0894170,"-14.752754,-40.089417",26916
2913606,ILHEUS,29,BA,BAHIA,-14.7925990,-39.0453843,"-14.792599,-39.0453843",162327
2913705,INHAMBUPE,29,BA,BAHIA,-11.7921718,-38.3596957,"-11.7921718,-38.3596957",39926
2913804,IPECAETA,29,BA,BAHIA,-12.3158261,-39.3064210,"-12.3158261,-39.306421",14487
2913903,IPIAU,29,BA,BAHIA,-14.1318211,-39.7373177,"-14.1318211,-39.7373177",45873
2914000,IPIRA,29,BA,BAHIA,-12.1578337,-39.7416605,"-12.1578337,-39.7416605",59595
2914109,IPUPIARA,29,BA,BAHIA,-11.8220700,-42.6111388,"-11.82207,-42.6111388",9865
2914208,IRAJUBA,29,BA,BAHIA,-13.2525307,-40.0842042,"-13.2525307,-40.0842042",7260
2914307,IRAMAIA,29,BA,BAHIA,-13.2937451,-40.9576036,"-13.2937451,-40.9576036",8537
2914406,IRAQUARA,29,BA,BAHIA,-12.2439075,-41.6169181,"-12.2439075,-41.6169181",25216
2914505,IRARA,29,BA,BAHIA,-12.0420271,-38.7635638,"-12.0420271,-38.7635638",29034
2914604,IRECE,29,BA,BAHIA,-11.3034853,-41.8557902,"-11.3034853,-41.8557902",72967
2914653,ITABELA,29,BA,BAHIA,-16.5743392,-39.5619610,"-16.5743392,-39.561961",30584
2914703,ITABERABA,29,BA,BAHIA,-12.5241820,-40.3058970,"-12.524182,-40.305897",64489
2914802,ITABUNA,29,BA,BAHIA,-14.7935179,-39.2743180,"-14.7935179,-39.274318",213223
2914901,ITACARE,29,BA,BAHIA,-14.2781298,-38.9951418,"-14.2781298,-38.9951418",28296
2915007,ITAETE,29,BA,BAHIA,-12.9794728,-40.9661685,"-12.9794728,-40.9661685",16056
2915106,ITAGI,29,BA,BAHIA,-14.1627902,-40.0069366,"-14.1627902,-40.0069366",12351
2915205,ITAGIBA,29,BA,BAHIA,-14.2891521,-39.8452592,"-14.2891521,-39.8452592",14579
2915304,ITAGIMIRIM,29,BA,BAHIA,-16.0852591,-39.6147890,"-16.0852591,-39.614789",6869
2915353,ITAGUACU DA BAHIA,29,BA,BAHIA,-11.0116542,-42.3984029,"-11.0116542,-42.3984029",14429
2915403,ITAJU DO COLONIA,29,BA,BAHIA,-15.1433695,-39.7230939,"-15.1433695,-39.7230939",6682
2915502,ITAJUIPE,29,BA,BAHIA,-14.6744381,-39.3759427,"-14.6744381,-39.3759427",20491
2915601,ITAMARAJU,29,BA,BAHIA,-17.0363103,-39.5279940,"-17.0363103,-39.527994",64486
2915700,ITAMARI,29,BA,BAHIA,-13.7781920,-39.6829590,"-13.778192,-39.682959",8035
2915809,ITAMBE,29,BA,BAHIA,-15.2435245,-40.6269506,"-15.2435245,-40.6269506",23049
2915908,ITANAGRA,29,BA,BAHIA,-12.2589718,-38.0388625,"-12.2589718,-38.0388625",6441
2916005,ITANHEM,29,BA,BAHIA,-17.1665806,-40.3291027,"-17.1665806,-40.3291027",19405
2916104,ITAPARICA,29,BA,BAHIA,-12.8936023,-38.6798141,"-12.8936023,-38.6798141",22228
2916203,ITAPE,29,BA,BAHIA,-14.8970856,-39.4246637,"-14.8970856,-39.4246637",8761
2916302,ITAPEBI,29,BA,BAHIA,-15.9691891,-39.5320541,"-15.9691891,-39.5320541",10259
2916401,ITAPETINGA,29,BA,BAHIA,-15.2454478,-40.2460053,"-15.2454478,-40.2460053",76147
2916500,ITAPICURU,29,BA,BAHIA,-11.3094471,-38.2184391,"-11.3094471,-38.2184391",35576
2916609,ITAPITANGA,29,BA,BAHIA,-14.4213865,-39.5664662,"-14.4213865,-39.5664662",10313
2916708,ITAQUARA,29,BA,BAHIA,-13.4464331,-39.9384891,"-13.4464331,-39.9384891",8319
2916807,ITARANTIM,29,BA,BAHIA,-15.6520917,-40.0599067,"-15.6520917,-40.0599067",19747
2916856,ITATIM,29,BA,BAHIA,-12.7073174,-39.6974476,"-12.7073174,-39.6974476",14487
2916906,ITIRUCU,29,BA,BAHIA,-13.5338389,-40.1502444,"-13.5338389,-40.1502444",12576
2917003,ITIUBA,29,BA,BAHIA,-10.6917496,-39.8532886,"-10.6917496,-39.8532886",36089
2917102,ITORORO,29,BA,BAHIA,-11.6977521,-42.8268099,"-11.6977521,-42.8268099",20382
2917201,ITUACU,29,BA,BAHIA,-13.8155290,-41.2981722,"-13.815529,-41.2981722",18962
2917300,ITUBERA,29,BA,BAHIA,-13.7360764,-39.1481058,"-13.7360764,-39.1481058",28602
2917334,IUIU,29,BA,BAHIA,-14.4113008,-43.5508641,"-14.4113008,-43.5508641",10994
2917359,JABORANDI,29,BA,BAHIA,-13.6203918,-44.4693394,"-13.6203918,-44.4693394",8385
2917409,JACARACI,29,BA,BAHIA,-14.8457532,-42.4328959,"-14.8457532,-42.4328959",14842
2917508,JACOBINA,29,BA,BAHIA,-11.1851561,-40.5112434,"-11.1851561,-40.5112434",80518
2917607,JAGUAQUARA,29,BA,BAHIA,-13.5294974,-39.9693081,"-13.5294974,-39.9693081",54423
2917706,JAGUARARI,29,BA,BAHIA,-10.2596039,-40.1965284,"-10.2596039,-40.1965284",33570
2917805,JAGUARIPE,29,BA,BAHIA,-13.1147557,-38.8944977,"-13.1147557,-38.8944977",18788
2917904,JANDAIRA,29,BA,BAHIA,-11.5628009,-37.7820255,"-11.5628009,-37.7820255",10709
2918001,JEQUIE,29,BA,BAHIA,-13.8604033,-40.0719627,"-13.8604033,-40.0719627",155966
2918100,JEREMOABO,29,BA,BAHIA,-10.0754917,-38.3476326,"-10.0754917,-38.3476326",40463
2918209,JIQUIRICA,29,BA,BAHIA,-13.2553530,-39.5693044,"-13.255353,-39.5693044",14537
2918308,JITAUNA,29,BA,BAHIA,-14.0170190,-39.8889976,"-14.017019,-39.8889976",11166
2918357,JOAO DOURADO,29,BA,BAHIA,-11.3483643,-41.6626509,"-11.3483643,-41.6626509",25188
2918407,JUAZEIRO,29,BA,BAHIA,-9.4336959,-40.5068201,"-9.4336959,-40.5068201",216707
2918456,JUCURUCU,29,BA,BAHIA,-16.8434280,-40.1596925,"-16.843428,-40.1596925",9126
2918506,JUSSARA,29,BA,BAHIA,-11.0473921,-41.9716700,"-11.0473921,-41.97167",15284
2918555,JUSSARI,29,BA,BAHIA,-15.1882453,-39.4935970,"-15.1882453,-39.493597",5833
2918605,JUSSIAPE,29,BA,BAHIA,-13.5176710,-41.5918853,"-13.517671,-41.5918853",6186
2918704,LAFAIETE COUTINHO,29,BA,BAHIA,-13.6557671,-40.2121188,"-13.6557671,-40.2121188",3724
2918753,LAGOA REAL,29,BA,BAHIA,-14.0346296,-42.1421925,"-14.0346296,-42.1421925",15665
2918803,LAJE,29,BA,BAHIA,-13.1809956,-39.4222968,"-13.1809956,-39.4222968",23840
2918902,LAJEDAO,29,BA,BAHIA,-17.6125496,-40.3450272,"-17.6125496,-40.3450272",3955
2919009,LAJEDINHO,29,BA,BAHIA,-12.3555395,-40.9033041,"-12.3555395,-40.9033041",3783
2919058,LAJEDO DO TABOCAL,29,BA,BAHIA,-13.4931621,-40.2810381,"-13.49316205,-40.281038132392",8562
2919108,LAMARAO,29,BA,BAHIA,-11.7954003,-38.8852303,"-11.7954003,-38.8852303",8307
2919157,LAPAO,29,BA,BAHIA,-11.3827148,-41.8338080,"-11.3827148,-41.833808",27223
2919207,LAURO DE FREITAS,29,BA,BAHIA,-12.8924200,-38.3127691,"-12.89242,-38.3127691",198440
2919306,LENCOIS,29,BA,BAHIA,-12.5634288,-41.3901717,"-12.5634288,-41.3901717",11409
2919405,LICINIO DE ALMEIDA,29,BA,BAHIA,-14.6842150,-42.5095270,"-14.684215,-42.509527",12388
2919504,LIVRAMENTO DE NOSSA SENHORA,29,BA,BAHIA,-13.6451172,-41.8960022,"-13.6451172,-41.8960022459972",45732
2919553,LUIS EDUARDO MAGALHAES,29,BA,BAHIA,-12.0869117,-45.7834163,"-12.0869117,-45.7834163",87519
2919603,MACAJUBA,29,BA,BAHIA,-12.1376415,-40.3590055,"-12.1376415,-40.3590055",11348
2919702,MACARANI,29,BA,BAHIA,-15.5610861,-40.4226078,"-15.5610861,-40.4226078",18755
2919801,MACAUBAS,29,BA,BAHIA,-13.0174846,-42.6882221,"-13.0174846,-42.6882221",49826
2919900,MACURURE,29,BA,BAHIA,-9.1717089,-39.0574899,"-9.1717089,-39.0574899",7824
2919926,MADRE DE DEUS,29,BA,BAHIA,-12.7424741,-38.6152913,"-12.7424741,-38.6152913",21093
2919959,MAETINGA,29,BA,BAHIA,-14.6627814,-41.4914419,"-14.6627814,-41.4914419",3161
2920007,MAIQUINIQUE,29,BA,BAHIA,-15.6215177,-40.2650536,"-15.6215177,-40.2650536",10112
2920106,MAIRI,29,BA,BAHIA,-11.7077488,-40.1484881,"-11.7077488,-40.1484881",18676
2920205,MALHADA,29,BA,BAHIA,-9.1722204,-38.3037686,"-9.1722204,-38.3037686",16845
2920304,MALHADA DE PEDRAS,29,BA,BAHIA,-14.3866285,-41.8791848,"-14.3866285,-41.8791848",8393
2920403,MANOEL VITORINO,29,BA,BAHIA,-14.1448395,-40.2439696,"-14.1448395,-40.2439696",13240
2920452,MANSIDAO,29,BA,BAHIA,-10.7196537,-44.0356021,"-10.7196537,-44.0356021",13643
2920502,MARACAS,29,BA,BAHIA,-13.4408898,-40.4330520,"-13.4408898,-40.433052",20834
2920601,MARAGOGIPE,29,BA,BAHIA,-12.7766206,-38.9174729,"-12.7766206,-38.9174729",44677
2920700,MARAU,29,BA,BAHIA,-14.1030220,-39.0144322,"-14.103022,-39.0144322",20570
2920809,MARCIONILIO SOUZA,29,BA,BAHIA,-13.0024332,-40.5317476,"-13.0024332,-40.5317476",10406
2920908,MASCOTE,29,BA,BAHIA,-15.5645474,-39.3026663,"-15.5645474,-39.3026663",13822
2921005,MATA DE SAO JOAO,29,BA,BAHIA,-12.5306850,-38.3008980,"-12.530685,-38.300898",46583
2921054,MATINA,29,BA,BAHIA,-13.9098616,-42.8461536,"-13.9098616,-42.8461536",12201
2921104,MEDEIROS NETO,29,BA,BAHIA,-17.3714581,-40.2224736,"-17.3714581,-40.2224736",22688
2921203,MIGUEL CALMON,29,BA,BAHIA,-11.4309436,-40.5976501,"-11.4309436,-40.5976501",26023
2921302,MILAGRES,29,BA,BAHIA,-12.8646350,-39.8610920,"-12.864635,-39.861092",10950
2921401,MIRANGABA,29,BA,BAHIA,-10.9540277,-40.5764152,"-10.9540277,-40.5764152",18338
2921450,MIRANTE,29,BA,BAHIA,-14.2401367,-40.7661915,"-14.2401367,-40.7661915",8641
2921500,MONTE SANTO,29,BA,BAHIA,-10.4382898,-39.3304065,"-10.4382898,-39.3304065",49418
2921609,MORPARA,29,BA,BAHIA,-11.5628341,-43.2768414,"-11.5628341,-43.2768414",8519
2921708,MORRO DO CHAPEU,29,BA,BAHIA,-11.5500293,-41.1570248,"-11.5500293,-41.1570248",35413
2921807,MORTUGABA,29,BA,BAHIA,-15.0232826,-42.3695423,"-15.0232826,-42.3695423",12042
2921906,MUCUGE,29,BA,BAHIA,-13.0053000,-41.3702710,"-13.0053,-41.370271",9062
2922003,MUCURI,29,BA,BAHIA,-18.0787487,-39.5470583,"-18.0787487,-39.5470583",41748
2922052,MULUNGU DO MORRO,29,BA,BAHIA,-11.9653564,-41.6408239,"-11.9653564,-41.6408239",10889
2922102,MUNDO NOVO,29,BA,BAHIA,-9.6418890,-39.5748070,"-9.641889,-39.574807",26776
2922201,MUNIZ FERREIRA,29,BA,BAHIA,-13.0012551,-39.1102126,"-13.0012551,-39.1102126",7422
2922250,MUQUEM DO SAO FRANCISCO,29,BA,BAHIA,-12.0650162,-43.5497188,"-12.0650162,-43.5497188",11348
2922300,MURITIBA,29,BA,BAHIA,-12.6242660,-38.9885844,"-12.624266,-38.9885844",29399
2922409,MUTUIPE,29,BA,BAHIA,-13.2282298,-39.5060149,"-13.2282298,-39.5060149",22221
2922508,NAZARE,29,BA,BAHIA,-13.0345586,-39.0062515,"-13.0345586,-39.0062515",28525
2922607,NILO PECANHA,29,BA,BAHIA,-13.6015675,-39.1043356,"-13.6015675,-39.1043356",13997
2922656,NORDESTINA,29,BA,BAHIA,-10.8258183,-39.4297655,"-10.8258183,-39.4297655",13130
2922706,NOVA CANAA,29,BA,BAHIA,-14.7936791,-40.1453848,"-14.7936791,-40.1453848",16462
2922730,NOVA FATIMA,29,BA,BAHIA,-11.6046105,-39.6310540,"-11.6046105,-39.631054",7812
2922755,NOVA IBIA,29,BA,BAHIA,-13.8102566,-39.6247830,"-13.8102566,-39.624783",6591
2922805,NOVA ITARANA,29,BA,BAHIA,-13.0280762,-40.0678848,"-13.0280762,-40.0678848",8226
2922854,NOVA REDENCAO,29,BA,BAHIA,-12.8172680,-41.0709301,"-12.817268,-41.0709301",9118
2922904,NOVA SOURE,29,BA,BAHIA,-11.2409332,-38.4774123,"-11.2409332,-38.4774123",26947
2923001,NOVA VICOSA,29,BA,BAHIA,-17.8907712,-39.3725471,"-17.8907712,-39.3725471",43376
2923035,NOVO HORIZONTE,29,BA,BAHIA,-10.8532710,-42.7336940,"-10.853271,-42.733694",12385
2923050,NOVO TRIUNFO,29,BA,BAHIA,-10.3317495,-38.4191302,"-10.3317495,-38.4191302",15440
2923100,OLINDINA,29,BA,BAHIA,-11.3601309,-38.3269571,"-11.3601309,-38.3269571",28229
2923209,OLIVEIRA DOS BREJINHOS,29,BA,BAHIA,-12.3193308,-42.8914271,"-12.3193308,-42.8914271",21825
2923308,OURICANGAS,29,BA,BAHIA,-12.0105291,-38.6259109,"-12.0105291,-38.6259109",8564
2923357,OUROLANDIA,29,BA,BAHIA,-10.9686909,-41.0808672,"-10.9686909,-41.0808672",17451
2923407,PALMAS DE MONTE ALTO,29,BA,BAHIA,-14.2636093,-43.1649976,"-14.2636093,-43.1649976",21750
2923506,PALMEIRAS,29,BA,BAHIA,-11.0260400,-43.1019133,"-11.02604,-43.1019133",9019
2923605,PARAMIRIM,29,BA,BAHIA,-13.4437218,-42.2419768,"-13.4437218,-42.2419768",21607
2923704,PARATINGA,29,BA,BAHIA,-12.6924590,-43.1805318,"-12.692459,-43.1805318",32000
2923803,PARIPIRANGA,29,BA,BAHIA,-10.6828923,-37.8621523,"-10.6828923,-37.8621523",28989
2923902,PAU BRASIL,29,BA,BAHIA,-15.4646625,-39.6505806,"-15.4646625,-39.6505806",9831
2924009,PAULO AFONSO,29,BA,BAHIA,-9.3991006,-38.2267110,"-9.3991006,-38.226711",117782
2924058,PE DE SERRA,29,BA,BAHIA,-13.6120582,-41.5442634,"-13.6120582,-41.5442634",13578
2924108,PEDRAO,29,BA,BAHIA,-12.1451302,-38.6466197,"-12.1451302,-38.6466197",7347
2924207,PEDRO ALEXANDRE,29,BA,BAHIA,-10.0118695,-37.8947390,"-10.0118695,-37.894739",16667
2924306,PIATA,29,BA,BAHIA,-13.1535638,-41.7743761,"-13.1535638,-41.7743761",17123
2924405,PILAO ARCADO,29,BA,BAHIA,-10.0004334,-42.4793189,"-10.0004334,-42.4793189",35048
2924504,PINDAI,29,BA,BAHIA,-14.4911899,-42.6864686,"-14.4911899,-42.6864686",16260
2924603,PINDOBACU,29,BA,BAHIA,-10.7439121,-40.3619457,"-10.7439121,-40.3619457",20150
2924652,PINTADAS,29,BA,BAHIA,-11.8130420,-39.9076005,"-11.813042,-39.9076005",10437
2924678,PIRAI DO NORTE,29,BA,BAHIA,-13.7613252,-39.3743055,"-13.7613252,-39.3743055",10023
2924702,PIRIPA,29,BA,BAHIA,-14.9419863,-41.7149815,"-14.9419863,-41.7149815",10707
2924801,PIRITIBA,29,BA,BAHIA,-11.7320314,-40.5561536,"-11.7320314,-40.5561536",24755
2924900,PLANALTINO,29,BA,BAHIA,-13.2600789,-40.3692123,"-13.2600789,-40.3692123",9322
2925006,PLANALTO,29,BA,BAHIA,-14.6689214,-40.4810060,"-14.6689214,-40.481006",26265
2925105,POCOES,29,BA,BAHIA,-9.6255000,-42.5427895,"-9.6255,-42.5427895302578",46871
2925204,POJUCA,29,BA,BAHIA,-12.4260268,-38.3266573,"-12.4260268,-38.3266573",39519
2925253,PONTO NOVO,29,BA,BAHIA,-10.8642828,-40.1328306,"-10.8642828,-40.1328306",14914
2925303,PORTO SEGURO,29,BA,BAHIA,-16.4434730,-39.0642510,"-16.443473,-39.064251",148686
2925402,POTIRAGUA,29,BA,BAHIA,-15.5935151,-39.8714120,"-15.5935151,-39.871412",7224
2925501,PRADO,29,BA,BAHIA,-17.3363570,-39.2227210,"-17.336357,-39.222721",28174
2925600,PRESIDENTE DUTRA,29,BA,BAHIA,-11.2959181,-41.9871566,"-11.2959181,-41.9871566",15142
2925709,PRESIDENTE JANIO QUADROS,29,BA,BAHIA,-14.6856960,-41.6770097,"-14.685696,-41.6770097",12338
2925758,PRESIDENTE TANCREDO NEVES,29,BA,BAHIA,-13.4556558,-39.4212197,"-13.4556558,-39.4212197",27719
2925808,QUEIMADAS,29,BA,BAHIA,-10.3790349,-42.4761919,"-10.3790349,-42.4761919",25439
2925907,QUIJINGUE,29,BA,BAHIA,-10.7513728,-39.2075228,"-10.7513728,-39.2075228",27580
2925931,QUIXABEIRA,29,BA,BAHIA,-11.4123294,-40.1264724,"-11.4123294,-40.1264724",8972
2925956,RAFAEL JAMBEIRO,29,BA,BAHIA,-12.3988144,-39.5020289,"-12.3988144,-39.5020289",22621
2926004,REMANSO,29,BA,BAHIA,-9.6179416,-42.0830557,"-9.6179416,-42.0830557",41008
2926103,RETIROLANDIA,29,BA,BAHIA,-11.4935873,-39.4245887,"-11.4935873,-39.4245887",14396
2926202,RIACHAO DAS NEVES,29,BA,BAHIA,-11.7481049,-44.9109851,"-11.7481049,-44.9109851",22339
2926301,RIACHAO DO JACUIPE,29,BA,BAHIA,-11.8071084,-39.3816843,"-11.8071084,-39.3816843",33436
2926400,RIACHO DE SANTANA,29,BA,BAHIA,-13.6100985,-42.9355254,"-13.6100985,-42.9355254",35421
2926509,RIBEIRA DO AMPARO,29,BA,BAHIA,-11.0412527,-38.4299461,"-11.0412527,-38.4299461",14592
2926608,RIBEIRA DO POMBAL,29,BA,BAHIA,-10.8372990,-38.5381520,"-10.837299,-38.538152",53807
2926657,RIBEIRAO DO LARGO,29,BA,BAHIA,-15.4588477,-40.7411582,"-15.4588477,-40.7411582",5812
2926707,RIO DE CONTAS,29,BA,BAHIA,-13.5803333,-41.8112152,"-13.5803333,-41.8112152",12989
2926806,RIO DO ANTONIO,29,BA,BAHIA,-14.4072692,-42.0766717,"-14.4072692,-42.0766717",15371
2926905,RIO DO PIRES,29,BA,BAHIA,-13.1252598,-42.2901946,"-13.1252598,-42.2901946",11655
2927002,RIO REAL,29,BA,BAHIA,-11.4869788,-37.9317491,"-11.4869788,-37.9317491",40732
2927101,RODELAS,29,BA,BAHIA,-8.8485589,-38.7663939,"-8.8485589,-38.7663939",9331 (15)
2927200,RUY BARBOSA,29,BA,BAHIA,-12.2856669,-40.4958361,"-12.2856669,-40.4958361",30814
2927309,SALINAS DA MARGARIDA,29,BA,BAHIA,-12.8733508,-38.7593794,"-12.8733508,-38.7593794",15667
2927408,SALVADOR,29,BA,BAHIA,-12.9822499,-38.4812772,"-12.9822499,-38.4812772",2872347
2927507,SANTA BARBARA,29,BA,BAHIA,-9.7025004,-38.3725834,"-9.7025004,-38.3725834",20791
2927606,SANTA BRIGIDA,29,BA,BAHIA,-9.7343772,-38.1259256,"-9.7343772,-38.1259256",14213
2927705,SANTA CRUZ CABRALIA,29,BA,BAHIA,-16.2815556,-39.0239196,"-16.2815556,-39.0239196",27778
2927804,SANTA CRUZ DA VITORIA,29,BA,BAHIA,-14.9629349,-39.8105374,"-14.9629349,-39.8105374",6315
2927903,SANTA INES,29,BA,BAHIA,-9.3289844,-40.2986241,"-9.3289844,-40.2986241",10631
2928000,SANTALUZ,29,BA,BAHIA,-11.2505314,-39.3746617,"-11.2505314,-39.3746617",37348
2928059,SANTA LUZIA,29,BA,BAHIA,-14.1030933,-44.0027118,"-14.1030933,-44.0027118",12597
2928109,SANTA MARIA DA VITORIA,29,BA,BAHIA,-13.3901477,-44.2013167,"-13.3901477,-44.2013167",39845
2928208,SANTANA,29,BA,BAHIA,-9.9609201,-42.7054185,"-9.9609201,-42.7054185",26614
2928307,SANTANOPOLIS,29,BA,BAHIA,-12.0243828,-38.8650365,"-12.0243828,-38.8650365",8943
2928406,SANTA RITA DE CASSIA,29,BA,BAHIA,-11.0013969,-44.5209684,"-11.0013969,-44.5209684",28338
2928505,SANTA TEREZINHA,29,BA,BAHIA,-12.5760936,-40.7581616,"-12.5760936,-40.7581616",10405
2928604,SANTO AMARO,29,BA,BAHIA,-12.5519686,-38.7060448,"-12.5519686,-38.7060448",60069
2928703,SANTO ANTONIO DE JESUS,29,BA,BAHIA,-12.9689361,-39.2609140,"-12.9689361,-39.260914",101512
2928802,SANTO ESTEVAO,29,BA,BAHIA,-12.4340621,-39.2556115,"-12.4340621,-39.2556115",52850
2928901,SAO DESIDERIO,29,BA,BAHIA,-12.3571960,-44.9768810,"-12.357196,-44.976881",33742
2928950,SAO DOMINGOS,29,BA,BAHIA,-9.5720226,-38.3014942,"-9.5720226,-38.3014942",9058
2929008,SAO FELIX,29,BA,BAHIA,-12.6069891,-38.9695574,"-12.6069891,-38.9695574",14740
2929057,SAO FELIX DO CORIBE,29,BA,BAHIA,-13.4041311,-44.1902554,"-13.4041311,-44.1902554",15391
2929107,SAO FELIPE,29,BA,BAHIA,-11.6163817,-42.8089142,"-11.6163817,-42.8089142",21074
2929206,SAO FRANCISCO DO CONDE,29,BA,BAHIA,-12.6281080,-38.6811326,"-12.628108,-38.6811326",39802
2929255,SAO GABRIEL,29,BA,BAHIA,-11.2281863,-41.8768254,"-11.2281863,-41.8768254",18793
2929305,SAO GONCALO DOS CAMPOS,29,BA,BAHIA,-12.4339991,-38.9488082,"-12.4339991,-38.9488082",37550
2929354,SAO JOSE DA VITORIA,29,BA,BAHIA,-15.0790716,-39.3365369,"-15.0790716,-39.3365369",5657
2929370,SAO JOSE DO JACUIPE,29,BA,BAHIA,-11.5040358,-40.0256580,"-11.5040358,-40.025658",10462
2929404,SAO MIGUEL DAS MATAS,29,BA,BAHIA,-13.0477490,-39.4554608,"-13.047749,-39.4554608",11675
2929503,SAO SEBASTIAO DO PASSE,29,BA,BAHIA,-12.5177926,-38.4921566,"-12.5177926,-38.4921566",44300
2929602,SAPEACU,29,BA,BAHIA,-12.7294438,-39.1862263,"-12.7294438,-39.1862263",17398
2929701,SATIRO DIAS,29,BA,BAHIA,-11.6033746,-38.5814560,"-11.6033746,-38.581456",17273
2929750,SAUBARA,29,BA,BAHIA,-12.7372926,-38.7662996,"-12.7372926,-38.7662996",12043
2929800,SAUDE,29,BA,BAHIA,-10.9414907,-40.4205842,"-10.9414907,-40.4205842",12913
2929909,SEABRA,29,BA,BAHIA,-12.4172071,-41.7720510,"-12.4172071,-41.772051",44091
2930006,SEBASTIAO LARANJEIRAS,29,BA,BAHIA,-14.5710020,-42.9434380,"-14.571002,-42.943438",11434
2930105,SENHOR DO BONFIM,29,BA,BAHIA,-10.4602509,-40.1891510,"-10.4602509,-40.189151",79015
2930154,SERRA DO RAMALHO,29,BA,BAHIA,-13.5442363,-43.5773151,"-13.5442363,-43.5773151",31472
2930204,SENTO SE,29,BA,BAHIA,-9.7406436,-41.8830056,"-9.7406436,-41.8830056",40684
2930303,SERRA DOURADA,29,BA,BAHIA,-12.7584180,-43.9500907,"-12.758418,-43.9500907",17386
2930402,SERRA PRETA,29,BA,BAHIA,-12.1589615,-39.3320929,"-12.1589615,-39.3320929",14878
